discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_name,country_code,country_3_letter_code
Fencing,los-angeles-1932,sabre team men,Men,SILVER,GameTeam,,Italy,IT,ITA
Fencing,los-angeles-1932,sabre team men,Men,BRONZE,GameTeam,,Poland,PL,POL
Fencing,los-angeles-1932,épée team men,Men,GOLD,GameTeam,,France,FR,FRA
Fencing,los-angeles-1932,épée team men,Men,SILVER,GameTeam,,Italy,IT,ITA
Fencing,los-angeles-1932,épée team men,Men,BRONZE,GameTeam,,United States of America,US,USA
Fencing,los-angeles-1932,foil individual men,Men,GOLD,Athlete,Gustavo MARZI,Italy,IT,ITA
Fencing,los-angeles-1932,foil individual men,Men,SILVER,Athlete,Joseph L. LEVIS,United States of America,US,USA
Fencing,los-angeles-1932,foil individual men,Men,BRONZE,Athlete,Giulio GAUDINI,Italy,IT,ITA
Fencing,los-angeles-1932,épée individual men,Men,GOLD,Athlete,Giancarlo C. CORNAGGIA-MEDICI,Italy,IT,ITA
Fencing,los-angeles-1932,épée individual men,Men,SILVER,Athlete,Georges BUCHARD,France,FR,FRA
Fencing,los-angeles-1932,épée individual men,Men,BRONZE,Athlete,Carlo AGOSTONI,Italy,IT,ITA
Fencing,los-angeles-1932,sabre individual men,Men,GOLD,Athlete,György PILLER JEKELFALUSSY,Hungary,HU,HUN
Fencing,los-angeles-1932,sabre individual men,Men,SILVER,Athlete,Giulio GAUDINI,Italy,IT,ITA
Fencing,los-angeles-1932,sabre individual men,Men,BRONZE,Athlete,Endre KABOS,Hungary,HU,HUN
Fencing,los-angeles-1932,foil team men,Men,GOLD,GameTeam,,France,FR,FRA
Fencing,los-angeles-1932,foil team men,Men,SILVER,GameTeam,,Italy,IT,ITA
Fencing,los-angeles-1932,foil team men,Men,BRONZE,GameTeam,,United States of America,US,USA
Sailing,los-angeles-1932,6m mixed,Open,GOLD,GameTeam,,Sweden,SE,SWE
Sailing,los-angeles-1932,6m mixed,Open,SILVER,GameTeam,,United States of America,US,USA
Sailing,los-angeles-1932,6m mixed,Open,BRONZE,GameTeam,,Canada,CA,CAN
Sailing,los-angeles-1932,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Andrew J. Jr. LIBANO,United States of America,US,USA
Sailing,los-angeles-1932,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Gilbert T. GRAY,United States of America,US,USA
Sailing,los-angeles-1932,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,George Colin RATSEY,Great Britain,GB,GBR
Sailing,los-angeles-1932,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Peter JAFFE,Great Britain,GB,GBR
Sailing,los-angeles-1932,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Daniel (Dan) SUNDÉN-CULLBERG,Sweden,SE,SWE
Sailing,los-angeles-1932,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Gunnar Anton Edvard ASTHER,Sweden,SE,SWE
Sailing,los-angeles-1932,olympic class monotype mixed,Open,GOLD,Athlete,Jacques Baptiste LEBRUN,France,FR,FRA
Sailing,los-angeles-1932,olympic class monotype mixed,Open,SILVER,Athlete,Adriaan Lambertus Joseph MAAS,Netherlands,NL,NED
Sailing,los-angeles-1932,olympic class monotype mixed,Open,BRONZE,Athlete,Santiago AMAT CANSINO,Spain,ES,ESP
Sailing,los-angeles-1932,8m mixed,Open,GOLD,GameTeam,,United States of America,US,USA
Sailing,los-angeles-1932,8m mixed,Open,SILVER,GameTeam,,Canada,CA,CAN
Diving,los-angeles-1932,3m springboard men,Men,GOLD,Athlete,Michael Riley GALITZEN,United States of America,US,USA
Diving,los-angeles-1932,3m springboard men,Men,SILVER,Athlete,Edwin Harold SMITH,United States of America,US,USA
Diving,los-angeles-1932,3m springboard men,Men,BRONZE,Athlete,Richard Kempster DEGENER,United States of America,US,USA
Diving,los-angeles-1932,10m platform men,Men,GOLD,Athlete,Edwin Harold SMITH,United States of America,US,USA
Diving,los-angeles-1932,10m platform men,Men,SILVER,Athlete,Michael Riley GALITZEN,United States of America,US,USA
Diving,los-angeles-1932,10m platform men,Men,BRONZE,Athlete,Frank Allen KURTZ,United States of America,US,USA
Diving,los-angeles-1932,3m springboard women,Women,GOLD,Athlete,Georgia V. COLEMAN,United States of America,US,USA
Diving,los-angeles-1932,3m springboard women,Women,SILVER,Athlete,Katherine Louise RAWLS,United States of America,US,USA
Diving,los-angeles-1932,3m springboard women,Women,BRONZE,Athlete,Jane FAUNTZ,United States of America,US,USA
Diving,los-angeles-1932,10m platform women,Women,GOLD,Athlete,Dorothy POYNTON-HILL,United States of America,US,USA
Diving,los-angeles-1932,10m platform women,Women,SILVER,Athlete,Georgia V. COLEMAN,United States of America,US,USA
Diving,los-angeles-1932,10m platform women,Women,BRONZE,Athlete,Marion Dale ROPER,United States of America,US,USA
Equestrian Eventing,los-angeles-1932,team mixed,Men,GOLD,GameTeam,,United States of America,US,USA
Equestrian Eventing,los-angeles-1932,team mixed,Men,SILVER,GameTeam,,Netherlands,NL,NED
Equestrian Eventing,los-angeles-1932,individual mixed,Men,GOLD,Athlete,Charles Ferdinand PAHUD DE MORTANGES,Netherlands,NL,NED
Equestrian Eventing,los-angeles-1932,individual mixed,Men,SILVER,Athlete,Earl THOMSON,United States of America,US,USA
Equestrian Eventing,los-angeles-1932,individual mixed,Men,BRONZE,Athlete,Clarence VON ROSEN JR.,Sweden,SE,SWE
Shooting,los-angeles-1932,50m rifle prone 60 shots men,Men,GOLD,Athlete,Bertil Vilhelm RÖNNMARK,Sweden,SE,SWE
Shooting,los-angeles-1932,50m rifle prone 60 shots men,Men,SILVER,Athlete,Gustavo HUET BOBADILLA,Mexico,MX,MEX
Shooting,los-angeles-1932,50m rifle prone 60 shots men,Men,BRONZE,Athlete,Zoltan HRADETZKY-SOOS-RUSZKA,Hungary,HU,HUN
Shooting,los-angeles-1932,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,Renzo MORIGI,Italy,IT,ITA
Shooting,los-angeles-1932,25m rapid fire pistol 60 shots men,Men,SILVER,Athlete,Heinz HAX,Germany,DE,GER
Shooting,los-angeles-1932,25m rapid fire pistol 60 shots men,Men,BRONZE,Athlete,Domenico MATTEUCCI,Italy,IT,ITA
Cycling Track,los-angeles-1932,1km time trial men,Men,GOLD,Athlete,Edgar Laurence GRAY,Australia,AU,AUS
Cycling Track,los-angeles-1932,1km time trial men,Men,SILVER,Athlete,Jacobus Johannes VAN EGMOND,Netherlands,NL,NED
Cycling Track,los-angeles-1932,1km time trial men,Men,BRONZE,Athlete,Charles RAMPELBERG,France,FR,FRA
Cycling Track,los-angeles-1932,Team Pursuit 4000m men,Men,GOLD,GameTeam,,Italy,IT,ITA
Cycling Track,los-angeles-1932,Team Pursuit 4000m men,Men,SILVER,GameTeam,,France,FR,FRA
Cycling Track,los-angeles-1932,Team Pursuit 4000m men,Men,BRONZE,GameTeam,,Great Britain,GB,GBR
Cycling Track,los-angeles-1932,Sprint individual men,Men,GOLD,Athlete,Jacobus Johannes VAN EGMOND,Netherlands,NL,NED
Cycling Track,los-angeles-1932,Sprint individual men,Men,SILVER,Athlete,Louis CHAILLOT,France,FR,FRA
Cycling Track,los-angeles-1932,Sprint individual men,Men,BRONZE,Athlete,Bruno PELLIZZARI,Italy,IT,ITA
Cycling Track,los-angeles-1932,2000m tandem men,Men,GOLD,GameTeam,Maurice PERRIN,France,FR,FRA
Cycling Track,los-angeles-1932,2000m tandem men,Men,GOLD,GameTeam,Louis CHAILLOT,France,FR,FRA
Cycling Track,los-angeles-1932,2000m tandem men,Men,SILVER,GameTeam,Ernest Henry CHAMBERS,Great Britain,GB,GBR
Cycling Track,los-angeles-1932,2000m tandem men,Men,SILVER,GameTeam,Stanley CHAMBERS,Great Britain,GB,GBR
Cycling Track,los-angeles-1932,2000m tandem men,Men,BRONZE,GameTeam,Harald CHRISTENSEN,Denmark,DK,DEN
Cycling Track,los-angeles-1932,2000m tandem men,Men,BRONZE,GameTeam,Willy Viggo GERVIN,Denmark,DK,DEN
Speed skating,lake-placid-1932,10000m men,Men,GOLD,Athlete,Irving JAFFEE,United States of America,US,USA
Speed skating,lake-placid-1932,10000m men,Men,SILVER,Athlete,Ivar BALLANGRUD,Norway,NO,NOR
Speed skating,lake-placid-1932,10000m men,Men,BRONZE,Athlete,Frank STACK,Canada,CA,CAN
Speed skating,lake-placid-1932,5000m men,Men,GOLD,Athlete,Irving JAFFEE,United States of America,US,USA
Speed skating,lake-placid-1932,5000m men,Men,SILVER,Athlete,Edward MURPHY,United States of America,US,USA
Speed skating,lake-placid-1932,5000m men,Men,BRONZE,Athlete,William F. LOGAN,Canada,CA,CAN
Speed skating,lake-placid-1932,1500m men,Men,GOLD,Athlete,Jack SHEA,United States of America,US,USA
Speed skating,lake-placid-1932,1500m men,Men,SILVER,Athlete,Alex Hurd,Canada,CA,CAN
Speed skating,lake-placid-1932,1500m men,Men,BRONZE,Athlete,William F. LOGAN,Canada,CA,CAN
Speed skating,lake-placid-1932,500m men,Men,GOLD,Athlete,Jack SHEA,United States of America,US,USA
Speed skating,lake-placid-1932,500m men,Men,SILVER,Athlete,Bernt EVENSEN,Norway,NO,NOR
Speed skating,lake-placid-1932,500m men,Men,BRONZE,Athlete,Alex Hurd,Canada,CA,CAN
Cross Country Skiing,lake-placid-1932,50km men,Men,GOLD,Athlete,Veli SAARINEN,Finland,FI,FIN
Cross Country Skiing,lake-placid-1932,50km men,Men,SILVER,Athlete,Väinö LIIKKANEN,Finland,FI,FIN
Cross Country Skiing,lake-placid-1932,50km men,Men,BRONZE,Athlete,Arne RUSTADSTUEN,Norway,NO,NOR
Cross Country Skiing,lake-placid-1932,18km men,Men,GOLD,Athlete,Sven UTTERSTRÖM,Sweden,SE,SWE
Cross Country Skiing,lake-placid-1932,18km men,Men,SILVER,Athlete,Axel WIKSTRÖM,Sweden,SE,SWE
Cross Country Skiing,lake-placid-1932,18km men,Men,BRONZE,Athlete,Veli SAARINEN,Finland,FI,FIN
Bobsleigh,lake-placid-1932,two-man men,Men,GOLD,GameTeam,J. Hubert STEVENS,United States of America,US,USA
Bobsleigh,lake-placid-1932,two-man men,Men,GOLD,GameTeam,Curtis STEVENS,United States of America,US,USA
Bobsleigh,lake-placid-1932,two-man men,Men,SILVER,GameTeam,Reto CAPADRUTT,Switzerland,CH,SUI
Bobsleigh,lake-placid-1932,two-man men,Men,SILVER,GameTeam,Oscar GEIER,Switzerland,CH,SUI
Bobsleigh,lake-placid-1932,two-man men,Men,BRONZE,GameTeam,John HEATON,United States of America,US,USA
Bobsleigh,lake-placid-1932,two-man men,Men,BRONZE,GameTeam,Robert MINTON,United States of America,US,USA
Bobsleigh,lake-placid-1932,four-man men,Men,GOLD,GameTeam,,United States of America,US,USA
Bobsleigh,lake-placid-1932,four-man men,Men,SILVER,GameTeam,,United States of America,US,USA
Bobsleigh,lake-placid-1932,four-man men,Men,BRONZE,GameTeam,,Germany,DE,GER
Figure skating,lake-placid-1932,Pairs mixed,Mixed,GOLD,GameTeam,Andrée BRUNET,France,FR,FRA
Figure skating,lake-placid-1932,Pairs mixed,Mixed,GOLD,GameTeam,Pierre BRUNET,France,FR,FRA
Figure skating,lake-placid-1932,Pairs mixed,Mixed,SILVER,GameTeam,Beatrix LOUGHRAN,United States of America,US,USA
Figure skating,lake-placid-1932,Pairs mixed,Mixed,SILVER,GameTeam,Sherwin BADGER,United States of America,US,USA
Figure skating,lake-placid-1932,Pairs mixed,Mixed,BRONZE,GameTeam,Emilia ROTTER,Hungary,HU,HUN
Figure skating,lake-placid-1932,Pairs mixed,Mixed,BRONZE,GameTeam,Laszlo SZOLLAS,Hungary,HU,HUN
Figure skating,lake-placid-1932,Individual men,Men,GOLD,Athlete,Karl SCHÄFER,Austria,AT,AUT
Figure skating,lake-placid-1932,Individual men,Men,SILVER,Athlete,Gillis GRAFSTRÖM,Sweden,SE,SWE
Figure skating,lake-placid-1932,Individual men,Men,BRONZE,Athlete,Montgomery WILSON,Canada,CA,CAN
Figure skating,lake-placid-1932,Individual women,Women,GOLD,Athlete,Sonja HENIE,Norway,NO,NOR
Figure skating,lake-placid-1932,Individual women,Women,SILVER,Athlete,Fritzi BURGER,Austria,AT,AUT
Figure skating,lake-placid-1932,Individual women,Women,BRONZE,Athlete,Maribel VINSON,United States of America,US,USA
Nordic Combined,lake-placid-1932,Individual men,Men,GOLD,Athlete,Johan GRØTTUMSBRÅTEN,Norway,NO,NOR
Nordic Combined,lake-placid-1932,Individual men,Men,SILVER,Athlete,Ole STENEN,Norway,NO,NOR
Nordic Combined,lake-placid-1932,Individual men,Men,BRONZE,Athlete,Hans VINJARENGEN,Norway,NO,NOR
Ski Jumping,lake-placid-1932,Normal Hill Individual men,Men,GOLD,Athlete,Birger RUUD,Norway,NO,NOR
Ski Jumping,lake-placid-1932,Normal Hill Individual men,Men,SILVER,Athlete,Hans BECK,Norway,NO,NOR
Ski Jumping,lake-placid-1932,Normal Hill Individual men,Men,BRONZE,Athlete,Kåre Walberg,Norway,NO,NOR
Ice Hockey,lake-placid-1932,ice hockey men,Men,GOLD,GameTeam,,Canada,CA,CAN
Ice Hockey,lake-placid-1932,ice hockey men,Men,SILVER,GameTeam,,United States of America,US,USA
Ice Hockey,lake-placid-1932,ice hockey men,Men,BRONZE,GameTeam,,Germany,DE,GER
Athletics,amsterdam-1928,800m men,Men,GOLD,Athlete,Douglas Gordon LOWE,Great Britain,GB,GBR
Athletics,amsterdam-1928,800m men,Men,SILVER,Athlete,Erik BYLEHN,Sweden,SE,SWE
Athletics,amsterdam-1928,800m men,Men,BRONZE,Athlete,Hermann ENGELHARD,Germany,DE,GER
Athletics,amsterdam-1928,shot put men,Men,GOLD,Athlete,John H. KUCK,United States of America,US,USA
Athletics,amsterdam-1928,shot put men,Men,SILVER,Athlete,Herman Harold BRIX,United States of America,US,USA
Athletics,amsterdam-1928,shot put men,Men,BRONZE,Athlete,Emil HIRSCHFELD,Germany,DE,GER
Athletics,amsterdam-1928,marathon men,Men,GOLD,Athlete,Boughera El Ouafi,France,FR,FRA
Athletics,amsterdam-1928,marathon men,Men,SILVER,Athlete,Manuel PLAZA REYES,Chile,CL,CHI
Athletics,amsterdam-1928,marathon men,Men,BRONZE,Athlete,Martti B. MARTTELIN,Finland,FI,FIN
Athletics,amsterdam-1928,4x100m relay men,Men,GOLD,GameTeam,,United States of America,US,USA
Athletics,amsterdam-1928,4x100m relay men,Men,SILVER,GameTeam,,Germany,DE,GER
Athletics,amsterdam-1928,4x100m relay men,Men,BRONZE,GameTeam,,Great Britain,GB,GBR
Athletics,amsterdam-1928,triple jump men,Men,GOLD,Athlete,Mikio ODA,Japan,JP,JPN
Athletics,amsterdam-1928,triple jump men,Men,SILVER,Athlete,Lee Casey,United States of America,US,USA
Athletics,amsterdam-1928,triple jump men,Men,BRONZE,Athlete,Vilho Immanuel TUULOS,Finland,FI,FIN
Athletics,amsterdam-1928,4x100m relay women,Women,GOLD,GameTeam,,Canada,CA,CAN
Athletics,amsterdam-1928,4x100m relay women,Women,SILVER,GameTeam,,United States of America,US,USA
Athletics,amsterdam-1928,4x100m relay women,Women,BRONZE,GameTeam,,Germany,DE,GER
Athletics,amsterdam-1928,high jump men,Men,GOLD,Athlete,Robert Wade KING,United States of America,US,USA
Athletics,amsterdam-1928,high jump men,Men,SILVER,Athlete,Benjamen Van Doren HEDGES,United States of America,US,USA
Athletics,amsterdam-1928,high jump men,Men,BRONZE,Athlete,Claude Charles MENARD,France,FR,FRA
Athletics,amsterdam-1928,pole vault men,Men,GOLD,Athlete,Sabin William CARR,United States of America,US,USA
Athletics,amsterdam-1928,pole vault men,Men,SILVER,Athlete,William Herbert DROEGEMUELLER,United States of America,US,USA
Athletics,amsterdam-1928,pole vault men,Men,BRONZE,Athlete,Charles English MCGINNIS,United States of America,US,USA
Athletics,amsterdam-1928,10000m men,Men,GOLD,Athlete,Paavo NURMI,Finland,FI,FIN
Athletics,amsterdam-1928,10000m men,Men,SILVER,Athlete,Ville RITOLA,Finland,FI,FIN
Athletics,amsterdam-1928,10000m men,Men,BRONZE,Athlete,Edvin WIDE,Sweden,SE,SWE
Athletics,amsterdam-1928,long jump men,Men,GOLD,Athlete,Edward Barton HAMM,United States of America,US,USA
Athletics,amsterdam-1928,long jump men,Men,SILVER,Athlete,Silvio M. CATOR,Haiti,HT,HAI
Athletics,amsterdam-1928,long jump men,Men,BRONZE,Athlete,Alfred Hilborn BATES,United States of America,US,USA
Athletics,amsterdam-1928,hammer throw men,Men,GOLD,Athlete,Pat O'Callaghan,Ireland,IE,IRL
Athletics,amsterdam-1928,hammer throw men,Men,SILVER,Athlete,Ossian E. SKIÖLD,Sweden,SE,SWE
Athletics,amsterdam-1928,hammer throw men,Men,BRONZE,Athlete,Ed Black,United States of America,US,USA
Athletics,amsterdam-1928,110m hurdles men,Men,GOLD,Athlete,Sidney ATKINSON,South Africa,ZA,RSA
Athletics,amsterdam-1928,110m hurdles men,Men,SILVER,Athlete,Stephen ANDERSON,United States of America,US,USA
Athletics,amsterdam-1928,110m hurdles men,Men,BRONZE,Athlete,John COLLIER,United States of America,US,USA
Athletics,amsterdam-1928,400m hurdles men,Men,GOLD,Athlete,David George BURGHLEY,Great Britain,GB,GBR
Athletics,amsterdam-1928,400m hurdles men,Men,SILVER,Athlete,Frank Josef CUHEL,United States of America,US,USA
Athletics,amsterdam-1928,400m hurdles men,Men,BRONZE,Athlete,Frederick Morgan TAYLOR,United States of America,US,USA
Athletics,amsterdam-1928,100m men,Men,GOLD,Athlete,Percy WILLIAMS,Canada,CA,CAN
Athletics,amsterdam-1928,100m men,Men,SILVER,Athlete,Jack London,Great Britain,GB,GBR
Athletics,amsterdam-1928,100m men,Men,BRONZE,Athlete,Georg LAMMERS,Germany,DE,GER
Athletics,amsterdam-1928,discus throw men,Men,GOLD,Athlete,Lemuel Clarence HOUSER,United States of America,US,USA
Athletics,amsterdam-1928,discus throw men,Men,SILVER,Athlete,Antero Lauro KIVI,Finland,FI,FIN
Athletics,amsterdam-1928,discus throw men,Men,BRONZE,Athlete,James Hunt CORSON,United States of America,US,USA
Athletics,amsterdam-1928,800m women,Women,GOLD,Athlete,Karoline Lina RADKE,Germany,DE,GER
Athletics,amsterdam-1928,800m women,Women,SILVER,Athlete,Kinue HITOMI,Japan,JP,JPN
Athletics,amsterdam-1928,800m women,Women,BRONZE,Athlete,Inga K. GENTZEL,Sweden,SE,SWE
Athletics,amsterdam-1928,5000m men,Men,GOLD,Athlete,Ville RITOLA,Finland,FI,FIN
Athletics,amsterdam-1928,5000m men,Men,SILVER,Athlete,Paavo NURMI,Finland,FI,FIN
Athletics,amsterdam-1928,5000m men,Men,BRONZE,Athlete,Edvin WIDE,Sweden,SE,SWE
Athletics,amsterdam-1928,1500m men,Men,GOLD,Athlete,Harri Edvin LARVA,Finland,FI,FIN
Athletics,amsterdam-1928,1500m men,Men,SILVER,Athlete,Jules LADOUMEGUE,France,FR,FRA
Athletics,amsterdam-1928,1500m men,Men,BRONZE,Athlete,Eino Alfred PURJE,Finland,FI,FIN
Athletics,amsterdam-1928,javelin throw men,Men,GOLD,Athlete,Erik H. LUNDQVIST,Sweden,SE,SWE
Athletics,amsterdam-1928,javelin throw men,Men,SILVER,Athlete,Bela SZEPES-STRAUCH,Hungary,HU,HUN
Athletics,amsterdam-1928,javelin throw men,Men,BRONZE,Athlete,Olav SUNDE,Norway,NO,NOR
Athletics,amsterdam-1928,decathlon men,Men,GOLD,Athlete,Paavo Ilmari YRJÖLÄ,Finland,FI,FIN
Athletics,amsterdam-1928,decathlon men,Men,SILVER,Athlete,Akiles Eero Johannes JÄRVINEN,Finland,FI,FIN
Athletics,amsterdam-1928,decathlon men,Men,BRONZE,Athlete,John Kenneth DOHERTY,United States of America,US,USA
Athletics,amsterdam-1928,200m men,Men,GOLD,Athlete,Percy WILLIAMS,Canada,CA,CAN
Athletics,amsterdam-1928,200m men,Men,SILVER,Athlete,Walter RANGELEY,Great Britain,GB,GBR
Athletics,amsterdam-1928,200m men,Men,BRONZE,Athlete,Helmuth KÖRNIG,Germany,DE,GER
Athletics,amsterdam-1928,high jump women,Women,GOLD,Athlete,Ethel CATHERWOOD,Canada,CA,CAN
Athletics,amsterdam-1928,high jump women,Women,SILVER,Athlete,Carolina Anna GISOLF,Netherlands,NL,NED
Athletics,amsterdam-1928,high jump women,Women,BRONZE,Athlete,Mildred Olive WILEY,United States of America,US,USA
Athletics,amsterdam-1928,4x400m relay men,Men,GOLD,GameTeam,,United States of America,US,USA
Athletics,amsterdam-1928,4x400m relay men,Men,SILVER,GameTeam,,Germany,DE,GER
Athletics,amsterdam-1928,4x400m relay men,Men,BRONZE,GameTeam,,Canada,CA,CAN
Athletics,amsterdam-1928,400m men,Men,GOLD,Athlete,Raymond James BARBUTI,United States of America,US,USA
Athletics,amsterdam-1928,400m men,Men,SILVER,Athlete,James A. BALL,Canada,CA,CAN
Athletics,amsterdam-1928,400m men,Men,BRONZE,Athlete,Joachim BÜCHNER,Germany,DE,GER
Athletics,amsterdam-1928,100m women,Women,GOLD,Athlete,Elizabeth ROBINSON,United States of America,US,USA
Athletics,amsterdam-1928,100m women,Women,SILVER,Athlete,Bobby Rosenfeld,Canada,CA,CAN
Athletics,amsterdam-1928,100m women,Women,BRONZE,Athlete,Ethel M. SMITH,Canada,CA,CAN
Athletics,amsterdam-1928,3000m steeplechase men,Men,GOLD,Athlete,Toivo Aarne LOUKOLA,Finland,FI,FIN
Athletics,amsterdam-1928,3000m steeplechase men,Men,SILVER,Athlete,Paavo NURMI,Finland,FI,FIN
Athletics,amsterdam-1928,3000m steeplechase men,Men,BRONZE,Athlete,Ove ANDERSEN,Finland,FI,FIN
Athletics,amsterdam-1928,discus throw women,Women,GOLD,Athlete,Halina KONOPACKA,Poland,PL,POL
Athletics,amsterdam-1928,discus throw women,Women,SILVER,Athlete,Lillian COPELAND,United States of America,US,USA
Athletics,amsterdam-1928,discus throw women,Women,BRONZE,Athlete,Ruth A. SVEDBERG,Sweden,SE,SWE
Equestrian Jumping,amsterdam-1928,team mixed,Men,GOLD,GameTeam,,Spain,ES,ESP
Equestrian Jumping,amsterdam-1928,team mixed,Men,SILVER,GameTeam,,Poland,PL,POL
Equestrian Jumping,amsterdam-1928,team mixed,Men,BRONZE,GameTeam,,Sweden,SE,SWE
Equestrian Jumping,amsterdam-1928,individual mixed,Men,GOLD,Athlete,Frantisek VENTURA,Czechoslovakia,CSHH,TCH
Equestrian Jumping,amsterdam-1928,individual mixed,Men,SILVER,Athlete,Pierre Bertran de Balanda,France,FR,FRA
Equestrian Jumping,amsterdam-1928,individual mixed,Men,BRONZE,Athlete,Charles-Gustave KUHN,Switzerland,CH,SUI
Football,amsterdam-1928,football men,Men,GOLD,GameTeam,,Uruguay,UY,URU
Football,amsterdam-1928,football men,Men,SILVER,GameTeam,,Argentina,AR,ARG
Football,amsterdam-1928,football men,Men,BRONZE,GameTeam,,Italy,IT,ITA
Swimming,amsterdam-1928,4x100m freestyle relay women,Women,GOLD,GameTeam,,United States of America,US,USA
